,index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
805,805,2000-06-09,13:00,0.0,1016.7,1016.8,1016.7,1698,25.6,15.2,25.6,24.1,15.4,15.0,57,52,52,314,8.4,4.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
806,806,2000-06-09,14:00,0.0,1016.2,1016.7,1016.2,2084,27.3,15.1,27.4,25.6,15.4,15.0,53,47,47,311,8.0,4.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
807,807,2000-06-09,15:00,0.0,1015.3,1016.2,1015.3,2267,29.1,14.3,29.1,27.4,15.1,13.2,47,39,40,313,7.5,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
808,808,2000-06-09,16:00,0.0,1014.5,1015.3,1014.5,2244,30.0,13.3,30.0,29.0,14.6,13.0,41,35,36,342,6.4,2.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
809,809,2000-06-09,17:00,0.0,1013.6,1014.4,1013.6,1969,30.6,12.9,30.6,30.0,13.9,12.6,37,33,34,323,4.9,1.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
810,810,2000-06-09,18:00,0.0,1013.4,1013.6,1013.4,1466,30.4,12.9,31.2,30.3,13.5,12.7,35,33,34,188,3.6,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
811,811,2000-06-09,19:00,0.0,1013.5,1013.5,1013.4,769,29.2,13.2,30.6,29.2,14.2,12.5,39,33,37,206,4.9,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
812,812,2000-06-09,20:00,0.0,1014.3,1014.3,1013.5,179,25.6,18.5,29.1,25.6,18.5,13.1,65,37,65,201,6.6,4.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
813,813,2000-06-09,21:00,0.0,1015.3,1015.3,1014.3,5,22.8,17.1,25.5,22.8,19.0,17.1,73,67,70,201,6.4,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
814,814,2000-06-09,22:00,0.0,1016.1,1016.1,1015.3,-9999,21.6,17.9,22.8,21.5,17.9,17.0,80,70,80,192,5.2,3.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
815,815,2000-06-09,23:00,0.0,1016.8,1016.8,1016.1,-9999,20.0,17.8,21.6,19.9,18.1,17.5,88,80,87,263,3.8,0.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
816,816,2000-06-10,00:00,0.0,1017.1,1017.1,1016.8,-9999,19.3,17.7,20.1,18.8,18.1,17.2,92,86,91,15,2.1,0.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
817,817,2000-06-10,01:00,0.0,1017.5,1017.5,1017.1,-9999,19.6,17.9,19.6,18.6,18.3,17.1,93,90,90,142,1.0,0.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
818,818,2000-06-10,02:00,0.0,1017.4,1017.6,1017.4,-9999,19.9,18.3,20.1,19.5,18.6,17.7,92,89,91,24,1.3,0.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
819,819,2000-06-10,03:00,0.0,1017.2,1017.4,1017.2,-9999,19.2,18.4,20.0,19.0,18.9,18.1,95,90,95,338,1.0,0.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
820,820,2000-06-10,04:00,0.0,1017.2,1017.2,1017.1,-9999,19.0,18.3,19.2,18.8,18.5,18.0,96,95,96,275,1.1,0.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
821,821,2000-06-10,05:00,0.0,1016.7,1017.2,1016.7,-9999,19.5,18.6,19.6,18.5,18.8,17.8,97,95,95,353,1.8,0.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
822,822,2000-06-10,06:00,0.0,1016.5,1016.7,1016.5,-9999,19.0,18.3,19.6,18.9,18.7,18.0,95,94,95,8,1.8,0.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
823,823,2000-06-10,07:00,0.0,1016.5,1016.6,1016.4,-9999,19.7,18.2,19.9,19.1,18.4,18.2,95,91,91,333,1.8,0.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
824,824,2000-06-10,08:00,0.0,1016.5,1016.5,1016.4,-9999,19.7,17.9,19.7,19.5,18.2,17.9,91,90,90,331,1.7,0.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
825,825,2000-06-10,09:00,0.0,1017.0,1017.0,1016.5,-9999,18.8,17.3,19.8,18.8,17.9,17.2,91,87,91,238,2.4,0.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
826,826,2000-06-10,10:00,0.0,1017.6,1017.6,1017.0,12,18.3,16.5,18.8,18.0,17.3,16.5,94,89,89,345,3.0,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
827,827,2000-06-10,11:00,0.0,1018.1,1018.1,1017.6,225,20.4,16.1,20.4,18.5,16.5,16.0,88,76,76,324,4.7,2.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
828,828,2000-06-10,12:00,0.0,1018.4,1018.4,1018.1,771,21.5,16.7,21.6,20.5,16.8,16.1,77,73,74,338,4.4,2.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
829,829,2000-06-10,13:00,0.0,1018.3,1018.5,1018.3,1390,23.3,16.4,23.5,21.5,16.9,16.3,74,64,65,348,5.0,2.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
830,830,2000-06-10,14:00,0.0,1017.6,1018.3,1017.6,1919,24.8,16.9,25.5,23.2,17.3,16.2,65,59,61,35,3.2,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
831,831,2000-06-10,15:00,0.0,1016.6,1017.5,1016.6,2125,26.1,16.7,26.6,24.8,17.3,16.5,63,55,56,118,3.5,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
832,832,2000-06-10,16:00,0.0,1015.7,1016.6,1015.7,2191,26.8,17.5,27.3,26.1,17.6,16.4,57,53,56,183,5.3,2.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
833,833,2000-06-10,17:00,0.0,1015.3,1015.7,1015.3,1828,25.6,18.4,26.9,25.2,18.5,17.4,65,56,64,190,7.5,5.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
834,834,2000-06-10,18:00,0.0,1015.2,1015.3,1015.1,1277,24.2,18.5,25.6,24.2,18.5,18.0,70,64,70,189,7.8,4.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
835,835,2000-06-10,19:00,0.0,1015.2,1015.3,1015.2,758,23.3,18.7,24.6,23.3,18.7,18.2,75,69,75,184,7.4,4.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
836,836,2000-06-10,20:00,0.0,1015.7,1015.8,1015.2,268,21.9,19.0,23.3,21.9,19.0,18.6,84,75,84,188,7.9,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
837,837,2000-06-10,21:00,0.0,1016.3,1016.3,1015.7,5,20.6,19.0,21.9,20.6,19.1,18.9,90,84,90,184,5.0,2.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
838,838,2000-06-10,22:00,0.0,1016.5,1016.5,1016.2,-9999,20.1,18.6,20.6,20.1,19.0,18.6,92,90,91,211,3.3,2.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
839,839,2000-06-10,23:00,0.0,1017.0,1017.0,1016.5,-9999,19.1,18.2,20.1,19.0,18.7,17.8,95,91,95,247,3.2,0.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
840,840,2000-06-11,00:00,0.0,1017.0,1017.0,1016.9,-9999,18.9,18.3,19.1,18.2,18.3,17.5,97,94,97,5,8.6,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
841,841,2000-06-11,01:00,0.0,1016.5,1017.0,1016.4,-9999,18.4,17.7,19.3,18.4,18.7,17.7,97,95,96,16,1.5,0.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
842,842,2000-06-11,02:00,0.0,1016.4,1016.5,1016.3,-9999,18.6,18.2,18.6,18.0,18.2,17.4,98,96,98,292,1.9,0.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
843,843,2000-06-11,03:00,0.0,1016.3,1016.4,1016.1,-9999,18.3,17.8,18.9,18.0,18.4,17.5,98,96,97,277,1.5,0.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
844,844,2000-06-11,04:00,0.0,1016.2,1016.3,1016.2,-9999,17.3,17.0,18.3,17.1,17.8,16.7,98,97,98,13,1.5,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
845,845,2000-06-11,05:00,0.0,1015.8,1016.2,1015.8,-9999,17.8,17.4,17.9,17.2,17.5,16.8,98,97,98,12,2.3,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
846,846,2000-06-11,06:00,0.0,1015.4,1015.9,1015.4,-9999,17.2,16.7,17.8,17.0,17.4,16.6,98,96,96,357,2.6,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
847,847,2000-06-11,07:00,0.0,1015.1,1015.5,1015.1,-9999,17.6,16.6,17.6,17.1,16.7,16.4,97,94,94,348,3.0,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
848,848,2000-06-11,08:00,0.0,1015.1,1015.2,1014.9,-9999,18.4,16.4,18.6,17.7,16.7,16.4,94,88,88,327,5.1,2.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
849,849,2000-06-11,09:00,0.0,1015.2,1015.2,1015.0,-9999,18.8,16.2,18.8,18.4,16.4,16.2,88,85,85,317,5.8,2.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
850,850,2000-06-11,10:00,0.0,1015.5,1015.6,1015.2,14,18.9,16.2,18.9,18.1,16.2,16.0,88,84,84,331,6.0,2.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
851,851,2000-06-11,11:00,0.0,1015.6,1015.7,1015.5,278,20.0,16.4,20.1,18.9,16.6,16.2,84,79,80,331,6.4,2.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
852,852,2000-06-11,12:00,0.0,1015.9,1015.9,1015.6,875,21.6,16.5,21.6,20.0,16.8,16.3,80,73,73,316,7.4,4.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
853,853,2000-06-11,13:00,0.0,1015.7,1015.9,1015.7,1631,24.0,16.4,24.0,21.7,16.7,16.3,73,62,62,314,7.5,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
854,854,2000-06-11,14:00,0.0,1014.8,1015.7,1014.8,1708,25.8,16.6,25.8,24.0,16.8,16.0,63,57,57,323,7.4,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
855,855,2000-06-11,15:00,0.0,1013.8,1014.8,1013.8,1716,27.5,15.1,27.5,25.9,16.7,14.6,57,46,46,5,8.7,3.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
856,856,2000-06-11,16:00,0.0,1012.3,1013.8,1012.3,2243,28.9,14.2,29.0,27.3,15.2,13.9,46,41,41,343,5.9,2.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
857,857,2000-06-11,17:00,0.0,1011.5,1012.3,1011.5,2070,29.0,14.2,29.9,28.5,14.4,13.8,42,38,40,336,6.6,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
858,858,2000-06-11,18:00,0.0,1010.9,1011.5,1010.9,1635,28.8,14.3,29.8,28.8,14.4,13.4,41,37,41,333,6.7,2.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
859,859,2000-06-11,19:00,0.0,1010.7,1010.9,1010.6,481,28.0,15.0,28.7,28.0,15.0,13.7,45,41,45,9,4.2,0.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
860,860,2000-06-11,20:00,0.0,1011.1,1011.1,1010.7,187,25.3,17.0,28.0,25.3,17.2,14.9,60,45,60,39,1.1,0.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
861,861,2000-06-11,21:00,0.0,1011.8,1011.8,1011.1,2,22.6,17.1,25.3,22.6,17.3,15.2,71,57,71,205,2.0,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
862,862,2000-06-11,22:00,0.0,1012.6,1012.6,1011.8,-9999,21.0,19.0,22.6,21.0,19.1,17.4,88,73,88,216,2.9,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
863,863,2000-06-11,23:00,0.0,1013.2,1013.2,1012.6,-9999,19.9,18.7,21.1,19.7,19.0,18.4,93,88,93,279,1.2,0.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
864,864,2000-06-12,00:00,0.0,1013.3,1013.4,1013.1,-9999,18.6,17.9,19.9,18.6,18.7,17.7,95,91,95,48,1.7,0.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
865,865,2000-06-12,01:00,0.0,1013.7,1013.7,1013.3,-9999,18.5,17.7,18.8,18.0,18.1,17.2,96,95,95,8,2.2,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
866,866,2000-06-12,02:00,0.0,1013.6,1013.7,1013.4,-9999,17.5,16.8,18.5,17.2,17.6,16.5,96,93,95,15,2.0,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
867,867,2000-06-12,03:00,0.0,1013.3,1013.6,1013.3,-9999,17.5,15.5,17.8,17.2,16.7,15.5,96,88,88,14,2.8,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
868,868,2000-06-12,04:00,0.0,1013.2,1013.5,1013.2,-9999,18.6,15.1,19.0,17.5,15.4,15.0,88,78,80,341,4.1,1.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
869,869,2000-06-12,05:00,0.0,1012.9,1013.2,1012.9,-9999,20.3,14.3,20.5,18.7,15.1,14.2,79,67,68,325,3.4,1.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
870,870,2000-06-12,06:00,0.0,1012.6,1012.9,1012.5,-9999,21.0,13.8,21.3,20.2,14.3,13.7,68,62,64,329,4.9,2.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
871,871,2000-06-12,07:00,0.0,1012.6,1012.6,1012.6,-9999,20.9,13.7,21.2,20.9,13.9,13.7,64,62,64,305,5.8,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
872,872,2000-06-12,08:00,0.0,1012.8,1012.8,1012.6,-9999,20.5,13.6,21.1,20.5,13.8,13.6,65,63,65,301,4.9,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
873,873,2000-06-12,09:00,0.0,1013.1,1013.1,1012.8,-9999,21.1,13.4,21.1,20.4,13.7,13.4,65,62,62,300,5.7,3.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
874,874,2000-06-12,10:00,0.0,1013.5,1013.6,1013.1,21,21.3,13.5,21.4,21.0,13.5,13.4,62,61,61,308,6.4,3.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
875,875,2000-06-12,11:00,0.0,1013.8,1013.8,1013.5,459,22.5,13.8,22.5,21.2,13.9,13.5,61,58,58,326,6.1,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
876,876,2000-06-12,12:00,0.0,1014.2,1014.3,1013.8,1123,24.1,13.9,24.1,22.5,14.2,13.7,58,53,53,311,8.3,4.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
877,877,2000-06-12,13:00,0.0,1014.3,1014.3,1014.2,1714,25.9,14.2,25.9,24.1,14.2,13.8,53,48,48,310,8.1,4.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
878,878,2000-06-12,14:00,0.0,1013.6,1014.3,1013.6,2141,27.5,14.2,27.5,25.6,14.7,13.9,49,44,44,317,7.7,3.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
879,879,2000-06-12,15:00,0.0,1012.5,1013.6,1012.5,2347,29.1,13.2,29.4,27.5,14.4,12.8,44,36,38,314,6.7,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
880,880,2000-06-12,16:00,0.0,1011.4,1012.5,1011.4,2315,30.5,12.3,30.6,29.0,13.5,12.3,38,33,33,331,6.4,2.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
881,881,2000-06-12,17:00,0.0,1010.8,1011.4,1010.8,2173,31.0,11.3,31.4,30.4,12.4,11.0,33,29,30,312,4.7,2.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
882,882,2000-06-12,18:00,0.0,1010.9,1011.0,1010.7,1458,26.0,17.9,31.3,26.0,18.6,10.8,63,28,61,212,9.5,5.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
883,883,2000-06-12,19:00,0.0,1011.3,1011.3,1011.0,785,24.8,18.3,25.9,24.8,18.7,17.7,67,61,67,186,7.6,4.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
884,884,2000-06-12,20:00,0.0,1011.9,1011.9,1011.3,289,23.6,17.0,24.7,23.6,18.3,17.0,68,65,67,199,6.0,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
885,885,2000-06-12,21:00,0.0,1012.8,1012.8,1011.9,15,20.7,16.8,23.5,20.7,17.1,16.5,79,66,79,54,5.4,0.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
886,886,2000-06-12,22:00,0.0,1013.2,1013.2,1012.8,-9999,19.8,17.4,20.6,19.8,17.4,16.6,86,79,86,186,2.1,0.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
887,887,2000-06-12,23:00,0.0,1013.4,1013.5,1013.2,-9999,18.3,17.1,19.8,18.3,17.9,16.8,94,86,93,289,1.3,0.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
888,888,2000-06-13,00:00,0.0,1013.3,1013.6,1013.3,-9999,18.7,17.7,19.1,18.0,18.2,16.6,96,91,94,312,1.8,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
889,889,2000-06-13,01:00,0.0,1013.6,1013.6,1013.3,-9999,17.1,16.5,18.6,16.9,17.7,16.2,96,93,96,53,1.7,0.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
890,890,2000-06-13,02:00,0.0,1013.7,1013.7,1013.6,-9999,17.0,16.5,17.3,16.4,16.8,15.7,97,95,97,293,0.8,0.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
891,891,2000-06-13,03:00,0.0,1013.7,1013.8,1013.6,-9999,16.5,16.0,17.1,16.4,16.6,15.9,97,96,97,52,0.4,0.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
892,892,2000-06-13,04:00,0.0,1013.4,1013.7,1013.4,-9999,16.0,15.6,16.7,15.8,16.3,15.2,98,97,97,7,2.2,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
893,893,2000-06-13,05:00,0.0,1013.1,1013.4,1013.1,-9999,15.7,15.2,16.3,15.5,16.0,15.0,98,96,97,19,1.9,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
894,894,2000-06-13,06:00,0.0,1012.9,1013.1,1012.9,-9999,16.6,16.1,16.6,15.4,16.1,14.9,98,97,97,6,2.5,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
895,895,2000-06-13,07:00,0.0,1012.8,1012.9,1012.7,-9999,16.2,15.5,16.7,16.1,16.1,15.4,97,95,95,12,2.4,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
896,896,2000-06-13,08:00,0.0,1012.6,1012.8,1012.5,-9999,15.1,14.5,16.2,15.1,15.5,14.5,96,95,96,19,2.4,1.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
897,897,2000-06-13,09:00,0.0,1013.0,1013.0,1012.6,-9999,14.7,14.0,15.2,14.7,14.6,14.0,96,95,96,19,2.8,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
898,898,2000-06-13,10:00,0.0,1013.7,1013.7,1013.0,20,16.4,14.6,16.4,14.7,14.7,14.1,97,89,89,7,3.5,2.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
899,899,2000-06-13,11:00,0.0,1014.7,1014.7,1013.7,425,19.6,15.3,19.8,16.4,15.5,14.4,89,74,76,267,4.9,1.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
900,900,2000-06-13,12:00,0.0,1015.4,1015.4,1014.7,1066,21.4,17.7,21.6,19.6,17.7,15.2,83,76,79,249,2.5,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
901,901,2000-06-13,13:00,0.0,1015.4,1015.6,1015.4,1628,24.5,15.1,24.5,21.4,17.9,15.1,79,56,56,309,2.8,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
902,902,2000-06-13,14:00,0.0,1014.8,1015.4,1014.8,2038,26.0,14.9,26.3,24.5,15.4,14.8,56,49,50,18,3.4,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
903,903,2000-06-13,15:00,0.0,1013.9,1014.8,1013.9,2240,27.8,15.1,28.4,26.1,15.5,14.5,50,44,46,33,3.1,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
904,904,2000-06-13,16:00,0.0,1012.8,1013.9,1012.8,2229,28.3,15.8,28.8,27.6,16.0,14.8,47,44,47,151,3.3,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
905,905,2000-06-13,17:00,0.0,1012.5,1012.8,1012.5,1859,25.9,18.4,28.9,25.9,18.6,15.4,63,45,63,207,7.7,4.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
906,906,2000-06-13,18:00,0.0,1012.6,1012.6,1012.5,1505,25.3,18.5,26.0,25.3,18.6,18.0,66,62,66,204,7.1,4.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
907,907,2000-06-13,19:00,0.0,1012.8,1012.8,1012.6,911,24.0,18.5,25.2,24.0,18.7,18.1,71,66,71,191,7.0,4.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
908,908,2000-06-13,20:00,0.0,1013.4,1013.4,1012.8,277,22.4,18.4,24.0,22.4,18.5,18.2,78,71,78,197,6.0,3.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
909,909,2000-06-13,21:00,0.0,1014.3,1014.3,1013.4,4,21.0,19.0,22.4,21.0,19.1,18.4,89,78,89,206,5.6,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
910,910,2000-06-13,22:00,0.0,1014.4,1014.4,1014.3,-9999,20.2,18.8,21.0,20.1,19.2,18.7,93,89,91,218,4.6,1.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
911,911,2000-06-13,23:00,0.0,1014.8,1014.8,1014.4,-9999,19.6,18.5,20.2,19.6,18.9,18.5,94,91,94,221,3.2,1.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
912,912,2000-06-14,00:00,0.0,1015.2,1015.2,1014.8,-9999,18.7,18.0,19.6,18.6,18.5,17.9,96,94,96,240,-9999.0,0.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
913,913,2000-06-14,01:00,0.0,1015.4,1015.4,1015.2,-9999,18.3,17.8,18.8,18.0,18.2,17.3,97,95,97,248,1.5,0.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
914,914,2000-06-14,02:00,0.0,1015.5,1015.5,1015.4,-9999,17.7,17.3,18.5,17.2,18.1,16.7,98,96,97,29,1.2,0.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
915,915,2000-06-14,03:00,0.0,1015.1,1015.5,1015.1,-9999,17.6,17.3,17.8,16.9,17.4,16.4,98,97,98,341,1.5,0.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
916,916,2000-06-14,04:00,0.0,1014.8,1015.1,1014.8,-9999,18.1,17.7,18.3,17.7,17.9,17.4,98,98,98,313,1.5,0.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
